#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:43+0000 #
#####################################################################
# 
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
20.550172067873092 99.0 1.0 
20.60002535962051 95.0 1.0 
20.650209129417576 95.0 1.0 
20.70007615000575 93.0 1.0 
20.750020844425766 92.0 1.0 
20.800068233812084 86.0 1.0 
20.850012575091004 82.0 0.0 
20.900107465372766 81.0 1.0 
20.95001770089289 76.0 2.0 
21.00007443520701 66.0 2.0 
21.050008994394545 65.0 2.0 
21.100157520080614 62.0 1.0 
21.150119841771627 57.0 3.0 
21.200091183167928 57.0 2.0 
21.250086930973065 54.0 2.0 
21.30001584654896 53.0 3.0 
21.350085439424408 48.0 3.0 
21.400000520794872 46.0 3.0 
21.450094341681442 43.0 3.0 
21.50018143778763 45.0 2.0 
21.550228919220313 45.0 3.0 
21.600159726396456 42.0 3.0 
21.650147653760317 42.0 2.0 
21.70007802789422 41.0 2.0 
21.75086581812839 36.0 5.0 
21.80000561658968 37.0 3.0 
21.850066718714906 33.0 2.0 
21.900025662374485 31.0 4.0 
21.950174453253588 30.0 6.0 
22.000062077429018 36.0 1.0 
22.05005009887535 34.0 2.0 
22.100110099461787 26.0 6.0 
22.150028802120527 28.0 3.0 
22.200103719939136 29.0 2.0 
22.25001135351642 25.0 5.0 
22.30023915359503 25.0 5.0 
22.350209797237984 26.0 3.0 
22.400737273240864 28.0 2.0 
22.45045223200817 26.0 4.0 
22.50001636967215 27.0 3.0 
22.550140811673256 24.0 5.0 
22.600174639664633 25.0 5.0 
22.650264714162546 29.0 3.0 
22.70008702355427 30.0 4.0 
22.750257156518092 33.0 2.0 
22.800055811735014 37.0 1.0 
22.85003312332067 34.0 2.0 
22.900171983127148 34.0 3.0 
22.950005884708034 31.0 4.0 
23.000085976748657 31.0 2.0 
23.050075364596932 29.0 2.0 
23.100129797915937 32.0 2.0 
23.15002465142114 33.0 1.0 
23.200053144227038 35.0 1.0 
23.250096851781237 31.0 4.0 
23.300248414204415 30.0 2.0 
23.350372169875303 26.0 6.0 
23.400104256952044 28.0 4.0 
23.450207384020732 15.0 17.0 
23.500139114287897 27.0 5.0 
23.550121088999283 33.0 2.0 
23.600190173653374 32.0 5.0 
23.650077110511702 32.0 4.0 
23.700031586143044 31.0 3.0 
23.750017363556076 32.0 3.0 
23.80004126623452 31.0 4.0 
23.850080375627865 30.0 5.0 
23.900309130979082 27.0 7.0 
23.950320501404086 29.0 4.0 
24.000318147415324 28.0 3.0 
24.050191448106226 27.0 5.0 
24.100062498786784 29.0 3.0 
24.150029809460857 28.0 5.0 
24.20000054327449 30.0 3.0 
24.25012385509044 29.0 4.0 
24.300087841759645 26.0 6.0 
24.350137426214868 27.0 3.0 
24.40002008224762 25.0 5.0 
24.45019426342644 24.0 6.0 
24.500376655831392 21.0 7.0 
24.550260353121654 16.0 10.0 
24.60004342359631 25.0 3.0 
24.65023208835395 26.0 3.0 
24.700106113486125 19.0 8.0 
24.7501218612093 21.0 5.0 
24.800371166934568 22.0 7.0 
24.85002966637692 27.0 2.0 
24.900041378278043 20.0 8.0 
24.950146272175644 22.0 5.0 
25.000273270067094 21.0 8.0 
25.050262112400056 28.0 2.0 
25.100549799328995 27.0 2.0 
25.150073838328677 23.0 6.0 
25.200105995153752 23.0 5.0 
25.2500031660177 18.0 10.0 
25.300315560848702 22.0 5.0 
25.35001927793331 24.0 2.0 
25.4000883272817 20.0 5.0 
25.45006410385479 28.0 1.0 
25.5000392901783 25.0 4.0 
25.550166144082414 29.0 1.0 
25.600274877945896 27.0 3.0 
