#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:26+0000 #
#####################################################################
# rsc = 0.0, rsm = 2.0
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
1012.5002175033567 23.0 5.0 
1014.0000437381763 24.0 4.0 
1015.5000446527446 27.0 5.0 
1017.0004816363268 25.0 2.0 
1018.5002197728169 26.0 3.0 
1020.0000918335272 26.0 6.0 
1021.5001064998183 28.0 4.0 
1023.0001581579769 32.0 2.0 
1024.5001010466458 25.0 5.0 
1026.0001968617107 31.0 1.0 
1027.528237726457 1.0 35.0 
1029.0179732336373 1.0 60.0 
1030.500149252897 34.0 3.0 
1032.0006485409565 22.0 5.0 
1033.5925725689517 1.0 32.0 
1035.0000827831723 48.0 1.0 
1036.5001456241127 25.0 3.0 
1038.0167140763717 1.0 24.0 
1039.5432550455632 1.0 62.0 
1041.0000163433406 33.0 0.0 
1042.5749046139879 1.0 32.0 
1044.00015888584 51.0 3.0 
1045.5002968530466 22.0 5.0 
1047.0008199210984 20.0 5.0 
1048.541697511139 1.0 43.0 
1050.0000043592725 64.0 3.0 
1051.5000384596167 31.0 1.0 
1053.0294748968233 0.0 40.0 
1054.5000537416022 45.0 3.0 
1056.0000767469437 19.0 3.0 
1057.5002732649675 35.0 2.0 
1059.011803677006 1.0 31.0 
1060.598195958374 1.0 54.0 
1062.0000878166388 28.0 7.0 
1063.5003517403284 26.0 3.0 
1065.003293047265 1.0 38.0 
1066.5000056599986 72.0 0.0 
1068.000393751785 24.0 3.0 
1069.542149562083 1.0 50.0 
1071.000151937279 38.0 1.0 
1072.5001290210548 22.0 6.0 
1074.0000552163349 33.0 2.0 
1075.5012871773401 18.0 9.0 
1077.0089707216048 1.0 42.0 
1078.50013235869 27.0 3.0 
1080.0000467591726 28.0 4.0 
1081.5035113311333 0.0 33.0 
1083.0353143845562 1.0 63.0 
1084.6049318768776 1.0 86.0 
1086.013204688128 1.0 110.0 
1087.5001679303161 53.0 1.0 
1089.0000073844303 31.0 3.0 
1090.5003280041028 27.0 3.0 
1092.0142722597918 1.0 40.0 
1093.500002307334 65.0 2.0 
1095.0001336312082 25.0 1.0 
1096.5357367705553 1.0 27.0 
1098.0185423180055 1.0 48.0 
1099.574437960609 1.0 78.0 
1101.0000115429657 97.0 1.0 
1102.5000544946843 23.0 4.0 
1104.0247863365887 1.0 48.0 
1105.6339292576044 1.0 72.0 
1107.0000891951127 44.0 3.0 
1108.50009351972 21.0 6.0 
1110.032544794735 1.0 47.0 
1111.500278760376 50.0 3.0 
1113.000293412434 40.0 2.0 
1114.5000395722525 22.0 7.0 
1116.0495117962046 1.0 41.0 
1117.5002108365347 31.0 3.0 
1119.0001169780764 19.0 9.0 
1120.644483357506 1.0 55.0 
1122.0042437170048 2.0 75.0 
1123.5000810706185 34.0 5.0 
1125.0123235764133 1.0 24.0 
1126.6751357107025 1.0 53.0 
1128.086172913035 1.0 85.0 
1129.5000068762538 57.0 1.0 
1131.0134927194895 0.0 29.0 
1132.5209110331473 0.0 52.0 
1134.039438575288 1.0 82.0 
1135.5290424233283 1.0 102.0 
1137.000177889671 65.0 2.0 
1138.5000154772174 20.0 3.0 
1140.0000146704024 23.0 7.0 
1141.5208515960076 1.0 27.0 
1143.0003515470491 30.0 2.0 
1144.5001327775858 25.0 6.0 
1146.0748094795492 1.0 32.0 
1147.5283672812411 1.0 58.0 
1149.0095302081465 0.0 77.0 
1150.5000849834073 31.0 6.0 
1152.000379065991 16.0 9.0 
1153.500011256813 28.0 0.0 
1155.052733009424 1.0 43.0 
1156.520260023767 1.0 71.0 
1158.0001264498928 48.0 0.0 
1159.5007720905692 8.0 18.0 
1161.0866603937675 1.0 31.0 
1162.5100542959296 1.0 59.0 
1164.0003385565572 69.0 0.0 
1165.5005551803013 35.0 1.0 
1167.0000253883727 30.0 5.0 
1168.5173057182014 1.0 26.0 
1170.0001600018402 43.0 2.0 
1171.5000658416939 19.0 7.0 
1173.000023480664 0.0 36.0 
1174.5008056083018 61.0 1.0 
1176.0001509687554 30.0 4.0 
1177.505018018355 0.0 31.0 
1179.0000800446624 37.0 6.0 
1180.5138690825952 1.0 36.0 
1182.0002210134248 32.0 1.0 
1183.5001159090075 19.0 7.0 
1185.0001282994601 28.0 3.0 
1186.500594047048 22.0 4.0 
1188.0420089677496 1.0 24.0 
1189.5205217945022 1.0 61.0 
1191.0000005591578 25.0 4.0 
1192.5001282625356 28.0 6.0 
1194.00008307109 27.0 2.0 
